PolicyID|Province|PostalCode|Gender|Age|TotalPremium|TotalClaims|VehicleType
9790|EasternCape|4002|Male|41|956.49|1742.92|Hatchback
9791|WesternCape|5001|Male|44|1060.85|0.0|Hatchback
9792|KwaZuluNatal|6001|Female|35|1029.04|0.0|SUV
9793|Gauteng|7001|Male|32|1627.53|2094.67|SUV
9794|WesternCape|2003|Female|34|863.39|0.0|Sedan
9795|Limpopo|7001|Female|40|755.45|2500.0|SUV
9796|KwaZuluNatal|5001|Female|23|801.53|0.0|Sedan
9797|EasternCape|7002|Male|29|873.5|2500.0|Hatchback
9798|Limpopo|2001|Female|24|1365.61|1684.26|Truck
9799|EasternCape|6001|Female|39|783.67|2394.79|Sedan
9800|EasternCape|2002|Male|43|798.98|0.0|Truck
9801|EasternCape|6001|Male|26|1112.76|0.0|Hatchback
9802|KwaZuluNatal|2002|Male|25|1265.84|1855.82|Truck
9803|EasternCape|4001|Female|45|757.89|0.0|Sedan
9804|WesternCape|7001|Male|29|738.14|0.0|SUV
9805|Limpopo|4002|Male|63|849.52|0.0|Truck
9806|Gauteng|7002|Female|26|1193.41|0.0|SUV
9807|Limpopo|7001|Female|43|1035.89|0.0|Truck
9808|Limpopo|7002|Female|59|855.06|2500.0|Sedan
9809|Gauteng|6001|Female|23|1223.36|0.0|Truck
9810|EasternCape|2003|Male|41|1030.97|0.0|SUV
9811|Limpopo|2003|Male|42|974.99|0.0|Sedan
9812|KwaZuluNatal|2001|Male|46|751.84|0.0|SUV
9813|WesternCape|5001|Male|64|851.93|0.0|Hatchback
9814|Limpopo|4002|Male|48|1894.17|0.0|Truck
9815|KwaZuluNatal|4002|Female|37|926.91|0.0|SUV
9816|Gauteng|2001|Female|38|825.29|0.0|SUV
9817|WesternCape|5001|Female|50|918.02|0.0|Truck
9818|EasternCape|5002|Male|33|1029.63|0.0|Hatchback
9819|KwaZuluNatal|6001|Female|53|1279.58|2500.0|Sedan
9820|WesternCape|6001|Female|37|1180.63|0.0|SUV
9821|EasternCape|2003|Male|21|866.54|0.0|Sedan
9822|Gauteng|5001|Male|45|1457.83|2500.0|Truck
9823|WesternCape|7002|Female|31|1252.15|0.0|Truck
9824|KwaZuluNatal|4001|Male|36|906.24|1880.03|Hatchback
9825|Gauteng|7001|Male|34|970.39|2475.03|Truck
9826|WesternCape|4002|Male|25|1173.56|0.0|Hatchback
9827|Limpopo|6001|Male|33|1362.26|2500.0|Truck
9828|Limpopo|4002|Female|65|760.82|0.0|Sedan
9829|Limpopo|6001|Female|34|1017.27|0.0|Truck
9830|WesternCape|6001|Female|56|992.6|2500.0|SUV
9831|Gauteng|2002|Female|39|884.03|2500.0|Truck
9832|Limpopo|6001|Male|21|883.15|375.01|SUV
9833|WesternCape|5002|Male|61|1353.02|0.0|SUV
9834|EasternCape|7002|Male|65|1151.3|0.0|Hatchback
9835|Gauteng|4002|Female|30|2015.79|0.0|SUV
9836|EasternCape|4002|Male|26|884.17|2500.0|Truck
9837|KwaZuluNatal|5001|Female|66|1034.3|0.0|SUV
9838|Limpopo|5002|Male|23|1081.68|0.0|Truck
9839|Gauteng|2002|Male|64|1284.79|0.0|Sedan
9840|KwaZuluNatal|2001|Male|27|1503.71|0.0|Sedan
9841|Limpopo|2003|Male|63|1023.11|189.4|Hatchback
9842|WesternCape|4001|Male|66|807.39|2500.0|SUV
9843|EasternCape|5002|Female|30|861.11|0.0|SUV
9844|Gauteng|4002|Female|29|1035.76|0.0|Hatchback
9845|EasternCape|2002|Male|23|1384.56|0.0|Sedan
9846|WesternCape|5001|Female|58|767.94|424.48|Sedan
9847|KwaZuluNatal|7002|Male|36|798.24|0.0|Truck
9848|Limpopo|7001|Female|51|1230.02|0.0|SUV
9849|EasternCape|5001|Female|49|784.06|0.0|Sedan
9850|KwaZuluNatal|2003|Female|44|803.66|0.0|Hatchback
9851|Gauteng|4002|Female|30|1391.07|0.0|Hatchback
9852|WesternCape|2002|Female|37|950.26|0.0|SUV
9853|Limpopo|7001|Female|44|934.55|0.0|Truck
9854|WesternCape|4001|Female|22|1509.09|2500.0|SUV
9855|EasternCape|4002|Female|38|811.38|2500.0|Truck
9856|KwaZuluNatal|6001|Male|54|787.37|2500.0|Hatchback
9857|WesternCape|2003|Female|39|1663.15|0.0|Truck
9858|EasternCape|5002|Male|38|1060.11|0.0|Sedan
9859|WesternCape|5002|Male|61|1201.42|2500.0|Hatchback
9860|WesternCape|7001|Male|45|931.89|0.0|Truck
9861|KwaZuluNatal|2002|Female|56|975.22|0.0|Sedan
9862|EasternCape|2003|Female|20|862.23|0.0|Truck
9863|Limpopo|4002|Female|66|1084.12|2500.0|SUV
9864|EasternCape|5001|Male|58|1258.71|0.0|Hatchback
9865|EasternCape|4002|Male|60|1049.91|0.0|Sedan
9866|EasternCape|5001|Male|53|1355.98|0.0|Truck
9867|WesternCape|2002|Male|45|1195.2|0.0|Sedan
9868|WesternCape|4001|Female|45|813.24|1045.2|Truck
9869|KwaZuluNatal|5002|Male|50|966.73|0.0|Truck
9870|EasternCape|7001|Female|43|905.65|0.0|Sedan
9871|EasternCape|5002|Female|55|1228.62|1444.91|SUV
9872|Gauteng|2002|Female|35|1127.64|0.0|Hatchback
9873|EasternCape|6001|Female|58|1031.77|1934.17|SUV
9874|WesternCape|5001|Female|35|1334.81|0.0|Sedan
9875|Limpopo|4002|Male|42|730.59|0.0|Hatchback
9876|EasternCape|4002|Female|21|878.55|0.0|Hatchback
9877|Limpopo|6001|Female|64|893.09|0.0|SUV
9878|EasternCape|7001|Female|53|1065.22|0.0|Hatchback
9879|KwaZuluNatal|2002|Female|30|1157.33|1316.71|Hatchback
9880|Gauteng|6001|Male|20|999.69|0.0|Sedan
9881|WesternCape|2002|Male|62|781.72|352.71|Hatchback
9882|Limpopo|4002|Female|18|1110.57|0.0|SUV
9883|WesternCape|2003|Male|43|1031.95|2500.0|SUV
9884|Gauteng|6001|Female|19|765.71|0.0|Sedan
9885|WesternCape|6001|Female|54|935.03|0.0|SUV
9886|KwaZuluNatal|7002|Male|28|1100.64|0.0|Hatchback
9887|EasternCape|4001|Male|40|1678.57|0.0|Sedan
9888|Limpopo|7002|Female|47|808.1|0.0|Truck
9889|Limpopo|7002|Female|37|1242.61|0.0|Truck
9890|KwaZuluNatal|6001|Female|53|809.68|2500.0|SUV
9891|KwaZuluNatal|2003|Male|44|786.62|0.0|Hatchback
9892|Limpopo|6001|Female|39|793.35|1052.97|Truck
9893|Gauteng|4002|Female|34|1175.06|0.0|Hatchback
9894|KwaZuluNatal|6001|Female|39|1032.42|0.0|Sedan
9895|KwaZuluNatal|4002|Male|34|931.18|0.0|Hatchback
9896|EasternCape|5002|Male|47|1126.45|2500.0|SUV
9897|Limpopo|7002|Male|57|1009.92|0.0|SUV
9898|EasternCape|7002|Male|49|1027.42|0.0|Hatchback
9899|EasternCape|2003|Male|19|933.4|0.0|SUV
9900|EasternCape|2003|Male|61|815.93|1711.42|Hatchback
9901|KwaZuluNatal|2001|Male|58|1703.51|0.0|Sedan
9902|WesternCape|7001|Female|60|1526.79|0.0|SUV
9903|WesternCape|6001|Male|20|1638.53|0.0|Hatchback
9904|EasternCape|6001|Female|60|889.42|0.0|Hatchback
9905|EasternCape|4002|Female|42|865.68|2500.0|Truck
9906|WesternCape|7001|Female|61|911.94|0.0|SUV
9907|Limpopo|4001|Female|58|1361.99|2500.0|SUV
9908|Limpopo|5001|Female|63|999.95|0.0|SUV
9909|EasternCape|2001|Male|24|888.75|2500.0|Sedan
9910|WesternCape|6001|Female|46|1097.59|0.0|Sedan
9911|Limpopo|5002|Female|55|857.13|0.0|Hatchback
9912|WesternCape|6001|Male|48|777.37|2258.12|Sedan
9913|KwaZuluNatal|2001|Male|60|1032.25|0.0|Hatchback
9914|Limpopo|6001|Male|55|893.48|2500.0|Sedan
9915|KwaZuluNatal|4002|Female|19|996.73|2006.43|SUV
9916|WesternCape|4001|Male|28|679.88|0.0|Truck
9917|Gauteng|2002|Male|50|834.21|2403.39|Sedan
9918|WesternCape|7002|Female|36|989.33|680.83|Truck
9919|EasternCape|7001|Male|36|761.04|0.0|Hatchback
9920|EasternCape|6001|Male|65|764.36|2500.0|Sedan
9921|WesternCape|7001|Male|22|1009.41|0.0|Hatchback
9922|Gauteng|2003|Female|45|1209.36|0.0|Hatchback
9923|EasternCape|6001|Female|34|834.26|0.0|Hatchback
9924|Gauteng|2002|Female|20|941.79|0.0|Hatchback
9925|Gauteng|6001|Female|37|946.56|0.0|Truck
9926|KwaZuluNatal|6001|Male|39|756.66|2500.0|SUV
9927|KwaZuluNatal|7001|Male|41|1413.87|0.0|Sedan
9928|WesternCape|4002|Female|26|958.41|0.0|Hatchback
9929|WesternCape|5001|Female|55|960.73|0.0|Hatchback
9930|WesternCape|4001|Female|36|1100.32|0.0|Truck
9931|WesternCape|4002|Male|47|756.88|0.0|Truck
9932|Gauteng|2002|Female|46|1294.66|2500.0|Sedan
9933|Gauteng|4001|Male|47|1351.32|0.0|SUV
9934|WesternCape|4001|Male|44|1035.19|1966.89|Hatchback
9935|Gauteng|4001|Female|33|1127.84|0.0|Sedan
9936|WesternCape|6001|Male|43|928.92|0.0|Sedan
9937|KwaZuluNatal|5002|Female|45|1271.45|0.0|SUV
9938|Gauteng|4002|Male|18|844.13|592.02|Hatchback
9939|EasternCape|7002|Male|55|992.3|2500.0|Sedan
9940|EasternCape|7002|Female|41|1006.6|2500.0|Sedan
9941|KwaZuluNatal|2001|Female|33|990.82|0.0|Sedan
9942|EasternCape|4001|Female|19|1359.71|0.0|Sedan
9943|Limpopo|2003|Male|33|2086.81|2500.0|Sedan
9944|Gauteng|5002|Female|39|974.49|0.0|Truck
9945|Gauteng|5001|Male|61|1130.43|0.0|Hatchback
9946|WesternCape|6001|Female|51|847.15|0.0|SUV
9947|EasternCape|6001|Male|39|1342.94|2500.0|Truck
9948|Limpopo|7002|Male|24|893.23|1583.93|SUV
9949|Limpopo|7002|Male|32|3240.02|1363.43|Truck
9950|KwaZuluNatal|4002|Female|65|746.79|1686.75|Hatchback
9951|KwaZuluNatal|7002|Female|24|2050.89|746.01|Sedan
9952|KwaZuluNatal|2003|Male|50|1325.02|0.0|Sedan
9953|Gauteng|5001|Female|44|804.0|0.0|Truck
9954|KwaZuluNatal|7002|Male|29|2208.62|551.37|Truck
9955|KwaZuluNatal|6001|Male|63|829.16|0.0|SUV
9956|WesternCape|2003|Female|38|931.25|0.0|Hatchback
9957|EasternCape|7002|Male|52|783.74|2500.0|Sedan
9958|Limpopo|4001|Female|23|966.35|2500.0|SUV
9959|WesternCape|6001|Female|68|987.55|704.68|Hatchback
9960|Limpopo|4001|Female|19|1258.18|0.0|Truck
9961|Gauteng|2001|Female|34|2327.54|0.0|SUV
9962|Limpopo|7001|Female|65|894.03|2500.0|SUV
9963|EasternCape|5002|Male|51|676.7|2139.13|Truck
9964|WesternCape|2003|Male|53|1190.26|1275.45|Hatchback
9965|EasternCape|7001|Male|34|887.52|2500.0|SUV
9966|WesternCape|2002|Male|58|1790.99|0.0|Hatchback
9967|EasternCape|5001|Female|66|991.79|0.0|Truck
9968|Gauteng|2002|Male|50|853.66|0.0|Sedan
9969|WesternCape|7001|Male|29|817.82|0.0|Sedan
9970|WesternCape|5001|Female|65|1181.26|785.77|Sedan
9971|Gauteng|5002|Female|18|939.11|1391.65|Truck
9972|WesternCape|2003|Male|64|1564.96|0.0|SUV
9973|EasternCape|7001|Male|18|952.52|0.0|Hatchback
9974|EasternCape|2002|Male|21|1534.71|0.0|Truck
9975|KwaZuluNatal|7002|Female|20|774.75|0.0|SUV
9976|Gauteng|6001|Male|27|740.93|0.0|Truck
9977|WesternCape|7001|Female|55|1257.85|0.0|SUV
9978|Limpopo|2003|Female|38|902.72|0.0|Hatchback
9979|WesternCape|7001|Male|22|941.5|0.0|Truck
9980|Gauteng|5002|Female|35|817.92|2500.0|Sedan
9981|KwaZuluNatal|4001|Male|69|808.55|1156.77|Sedan
9982|Gauteng|4002|Male|45|1185.73|0.0|Sedan
9983|WesternCape|5001|Female|55|995.5|0.0|Truck
9984|Limpopo|5001|Male|31|811.74|2500.0|Truck
9985|WesternCape|4001|Female|45|1242.77|0.0|Truck
9986|EasternCape|4001|Female|59|1409.5|0.0|Hatchback
9987|KwaZuluNatal|4001|Male|53|974.71|0.0|SUV
9988|WesternCape|2002|Female|18|1330.25|2500.0|SUV
9989|EasternCape|7002|Female|49|819.29|0.0|Truck
9990|KwaZuluNatal|5002|Male|59|1165.55|0.0|Truck
9991|WesternCape|2001|Female|25|1040.77|2500.0|Hatchback
9992|WesternCape|5002|Male|38|848.77|2500.0|Truck
9993|Limpopo|4001|Male|51|1971.01|0.0|Truck
9994|Gauteng|7001|Female|18|1059.96|0.0|Sedan
9995|Limpopo|2002|Female|54|880.61|2500.0|SUV
9996|KwaZuluNatal|5001|Female|62|1004.74|2500.0|Truck
9997|Limpopo|2001|Female|45|837.38|2427.69|Hatchback
9998|WesternCape|4001|Male|41|799.8|1662.73|Hatchback
9999|KwaZuluNatal|2002|Male|22|905.46|0.0|Truck
10000|EasternCape|6001|Female|55|918.12|2500.0|Truck
10001|WesternCape|2002|Male|67|846.89|0.0|Truck
10002|WesternCape|5002|Female|63|1447.37|0.0|Sedan
10003|KwaZuluNatal|4001|Male|46|852.65|515.28|Hatchback
10004|EasternCape|2001|Male|19|828.64|0.0|Sedan
10005|WesternCape|5001|Male|32|796.38|0.0|SUV
10006|EasternCape|5002|Male|31|785.36|0.0|Truck
10007|EasternCape|2003|Male|18|1340.95|2500.0|Truck
10008|Gauteng|6001|Female|24|1067.02|2500.0|Hatchback
10009|Limpopo|5001|Female|47|1205.26|0.0|Sedan
10010|Gauteng|5001|Female|23|1336.94|0.0|Truck
10011|EasternCape|7001|Male|20|927.5|2364.79|Truck
10012|KwaZuluNatal|2002|Male|67|1567.59|0.0|Hatchback
10013|EasternCape|7002|Female|49|874.6|2500.0|SUV
10014|EasternCape|5002|Female|59|807.27|2500.0|Hatchback
10015|EasternCape|4001|Female|30|1100.51|0.0|Truck
10016|EasternCape|4002|Male|36|1036.24|0.0|SUV
10017|Limpopo|5001|Male|49|1035.82|2500.0|Truck
10018|EasternCape|7001|Female|53|1335.58|0.0|Truck
10019|Limpopo|2001|Male|37|1026.32|0.0|SUV
10020|KwaZuluNatal|5002|Male|65|1082.65|0.0|Sedan
10021|WesternCape|4002|Male|54|1504.36|0.0|Hatchback
10022|WesternCape|4001|Male|29|1069.41|0.0|SUV
10023|EasternCape|4001|Female|23|1138.09|0.0|SUV
10024|KwaZuluNatal|5002|Male|18|770.86|0.0|Sedan
10025|Gauteng|5001|Female|61|3500.0|0.0|SUV
10026|WesternCape|4002|Female|60|754.0|0.0|Sedan
10027|Limpopo|5001|Male|42|889.42|0.0|Truck
10028|EasternCape|2003|Female|55|884.21|0.0|Sedan
10029|EasternCape|5001|Male|63|2016.97|0.0|Hatchback
10030|Gauteng|6001|Female|26|878.97|0.0|Sedan
10031|Gauteng|2003|Female|69|1121.44|0.0|Sedan
10032|WesternCape|4001|Male|43|885.38|0.0|Hatchback
10033|Limpopo|4002|Female|40|814.31|0.0|Truck
10034|KwaZuluNatal|4001|Female|26|1163.22|0.0|SUV
10035|EasternCape|6001|Female|52|859.84|0.0|Sedan
10036|KwaZuluNatal|7002|Male|49|1053.06|0.0|Hatchback
10037|KwaZuluNatal|2003|Female|19|1182.59|530.08|Sedan
10038|EasternCape|2002|Female|51|1855.79|2500.0|Sedan
10039|Limpopo|5002|Female|25|787.57|1489.73|SUV
10040|KwaZuluNatal|4002|Male|32|964.96|0.0|Hatchback
10041|KwaZuluNatal|4001|Male|49|974.12|0.0|Sedan
10042|Limpopo|7002|Female|58|1000.22|2500.0|Truck
10043|WesternCape|7002|Female|24|2468.23|889.39|Truck
10044|Limpopo|6001|Male|42|960.49|0.0|Truck
10045|KwaZuluNatal|4002|Male|32|688.16|1238.09|Truck
10046|Limpopo|6001|Male|54|955.1|0.0|SUV
10047|KwaZuluNatal|5002|Male|61|972.57|2500.0|Sedan
10048|EasternCape|5001|Female|51|946.14|0.0|SUV
10049|WesternCape|4001|Female|59|859.9|0.0|Sedan
10050|EasternCape|2003|Male|41|781.03|0.0|Hatchback
10051|WesternCape|4002|Female|49|2061.41|0.0|Hatchback
10052|EasternCape|5001|Male|33|1084.17|0.0|Hatchback
10053|EasternCape|4001|Male|69|956.42|0.0|Truck
10054|KwaZuluNatal|2001|Female|28|2033.74|0.0|Truck
10055|KwaZuluNatal|6001|Male|65|837.52|2500.0|SUV
10056|WesternCape|5002|Male|56|1174.16|0.0|Hatchback
10057|EasternCape|7001|Male|69|789.05|803.49|Sedan
10058|KwaZuluNatal|7002|Female|51|1227.61|0.0|Truck
10059|KwaZuluNatal|2002|Female|36|802.51|0.0|Sedan
10060|Gauteng|6001|Female|32|1130.46|0.0|SUV
10061|Gauteng|2003|Female|27|1891.3|2500.0|Sedan
10062|Gauteng|7001|Female|68|1023.07|1989.46|Hatchback
10063|Limpopo|7002|Male|23|707.33|0.0|Sedan
10064|Limpopo|2003|Male|60|1008.68|0.0|Truck
10065|Gauteng|4002|Female|54|1133.65|0.0|Hatchback
10066|Gauteng|6001|Female|24|1286.81|0.0|Truck
10067|EasternCape|5002|Male|65|1568.38|2500.0|Hatchback
10068|KwaZuluNatal|4001|Female|26|1598.45|0.0|Hatchback
10069|WesternCape|2002|Male|26|969.78|573.87|Hatchback
10070|EasternCape|5002|Male|46|869.29|0.0|SUV
10071|WesternCape|2003|Male|23|804.46|0.0|Truck
10072|Gauteng|6001|Female|23|889.31|0.0|Truck
10073|WesternCape|7001|Male|50|1132.39|0.0|Sedan
10074|Limpopo|4001|Female|68|778.09|2500.0|SUV
10075|EasternCape|7002|Male|20|829.37|2500.0|Sedan
10076|Gauteng|7002|Male|51|1160.51|2500.0|Truck
10077|KwaZuluNatal|2002|Female|49|871.39|0.0|Hatchback
10078|Limpopo|4001|Male|21|1099.42|911.21|Sedan
10079|Limpopo|7002|Female|25|845.4|0.0|Hatchback
10080|EasternCape|5002|Female|41|1075.39|0.0|Truck
10081|Gauteng|7002|Male|54|851.73|0.0|SUV
10082|WesternCape|6001|Male|29|727.78|0.0|SUV
10083|WesternCape|2003|Female|40|1309.84|0.0|SUV
10084|Gauteng|7001|Female|43|863.47|0.0|Sedan
10085|Gauteng|2001|Female|55|944.57|0.0|Truck
10086|WesternCape|5001|Male|30|864.22|0.0|Sedan
10087|KwaZuluNatal|2001|Female|53|1154.55|0.0|Hatchback
10088|WesternCape|2003|Male|61|1088.51|2500.0|SUV
10089|KwaZuluNatal|6001|Male|48|1153.75|0.0|Truck
10090|WesternCape|4002|Female|55|887.65|0.0|Sedan
10091|Gauteng|4001|Male|26|988.24|0.0|Truck
10092|Limpopo|5002|Female|65|1113.72|0.0|Sedan
10093|KwaZuluNatal|5001|Female|33|1610.89|0.0|SUV
10094|WesternCape|5002|Male|28|1080.77|0.0|Sedan
10095|Limpopo|4002|Female|46|819.08|0.0|Truck
10096|Limpopo|7002|Female|38|1069.75|0.0|Sedan
10097|Limpopo|2002|Male|41|962.3|0.0|SUV
10098|Gauteng|7001|Male|59|720.57|0.0|Sedan
10099|EasternCape|5001|Female|45|732.21|0.0|Sedan
10100|Limpopo|2003|Male|37|984.36|0.0|SUV
10101|Limpopo|4002|Male|59|1004.29|370.5|Hatchback
10102|WesternCape|2002|Female|37|935.16|2396.86|SUV
10103|Limpopo|2001|Female|67|1279.92|0.0|Hatchback
10104|KwaZuluNatal|7001|Male|69|828.24|0.0|Hatchback
10105|KwaZuluNatal|2003|Female|42|774.12|0.0|Sedan
10106|KwaZuluNatal|5002|Female|58|843.73|0.0|SUV
10107|EasternCape|7001|Male|54|877.44|0.0|Truck
10108|Gauteng|7002|Male|62|986.28|0.0|Sedan
10109|KwaZuluNatal|7002|Female|41|847.86|0.0|Hatchback
10110|Limpopo|7001|Male|39|710.66|0.0|Truck
10111|KwaZuluNatal|6001|Male|32|685.62|0.0|Truck
10112|WesternCape|5001|Male|48|1030.68|0.0|Truck
10113|Gauteng|2002|Female|50|803.17|2500.0|Sedan
10114|KwaZuluNatal|2003|Female|41|720.09|0.0|Truck
10115|EasternCape|2001|Male|34|1181.98|0.0|Sedan
10116|KwaZuluNatal|2003|Female|41|1610.88|0.0|Hatchback
10117|Limpopo|4002|Female|44|977.96|0.0|Hatchback
10118|EasternCape|6001|Male|24|1069.9|2500.0|Truck
10119|KwaZuluNatal|7002|Female|52|1072.3|2500.0|Hatchback
10120|Gauteng|2001|Male|61|699.84|0.0|SUV
10121|KwaZuluNatal|2001|Female|34|1281.75|0.0|SUV
10122|Gauteng|7002|Female|38|1441.67|2500.0|Hatchback
10123|EasternCape|2003|Female|22|1804.17|0.0|Sedan
10124|Gauteng|4001|Male|48|907.63|1657.04|Truck
10125|Limpopo|2002|Male|40|802.43|0.0|Sedan
10126|WesternCape|2003|Female|62|1503.79|1618.76|Sedan
10127|KwaZuluNatal|4001|Female|65|1139.59|0.0|Truck
10128|Gauteng|2003|Female|58|1276.05|2500.0|SUV
10129|WesternCape|7001|Male|28|871.3|0.0|Hatchback
10130|Limpopo|2003|Female|28|1070.79|0.0|Sedan
10131|WesternCape|2001|Male|43|812.6|2500.0|Sedan
10132|KwaZuluNatal|7001|Male|50|998.74|2500.0|Hatchback
10133|Limpopo|7001|Male|19|924.64|2500.0|Truck
10134|EasternCape|5002|Male|43|2232.06|2500.0|Truck
10135|Gauteng|5002|Male|22|1155.93|0.0|SUV
10136|WesternCape|7002|Male|31|709.98|0.0|SUV
10137|WesternCape|2003|Female|36|999.63|0.0|Hatchback
10138|WesternCape|7002|Male|20|1098.88|0.0|SUV
10139|WesternCape|4002|Male|31|900.99|0.0|Truck
10140|KwaZuluNatal|7001|Male|50|806.4|1341.81|Hatchback
10141|WesternCape|5001|Female|69|1194.53|0.0|SUV
10142|WesternCape|6001|Female|58|824.67|0.0|Truck
10143|KwaZuluNatal|7002|Female|33|1164.95|1279.8|Sedan
10144|WesternCape|2002|Male|66|813.56|572.57|Hatchback
10145|WesternCape|2002|Female|40|890.36|1921.68|SUV
10146|KwaZuluNatal|5002|Male|36|1309.92|0.0|Hatchback
10147|Limpopo|7002|Male|62|1136.45|0.0|Sedan
10148|KwaZuluNatal|7001|Male|38|1007.61|0.0|Sedan
10149|KwaZuluNatal|4002|Female|56|992.89|2500.0|Truck
10150|Limpopo|6001|Male|26|1022.33|597.64|Hatchback
10151|EasternCape|7002|Female|35|848.77|0.0|Truck
10152|WesternCape|7001|Female|69|761.01|0.0|Truck
10153|WesternCape|5002|Female|30|1162.82|2500.0|SUV
10154|KwaZuluNatal|2001|Male|62|1601.77|2500.0|Hatchback
10155|KwaZuluNatal|5002|Female|42|1174.79|1170.69|Hatchback
10156|Gauteng|4001|Female|67|1065.9|0.0|Hatchback
10157|Gauteng|2001|Female|39|793.71|0.0|Hatchback
10158|WesternCape|2003|Female|43|1277.07|2500.0|Hatchback
10159|Limpopo|4002|Male|38|1133.95|0.0|Hatchback
10160|EasternCape|5001|Male|28|1231.16|0.0|Hatchback
10161|Limpopo|2002|Male|61|1343.82|2500.0|Hatchback
10162|Gauteng|4002|Female|47|1635.94|1157.84|SUV
10163|KwaZuluNatal|6001|Male|44|804.92|0.0|SUV
10164|KwaZuluNatal|4002|Male|37|784.58|842.92|Truck
10165|KwaZuluNatal|5001|Female|58|1037.19|2500.0|Sedan
10166|KwaZuluNatal|2002|Male|36|829.97|0.0|Truck
10167|WesternCape|4002|Female|30|807.27|0.0|Truck
10168|Gauteng|5001|Female|22|1431.74|0.0|Truck
10169|Limpopo|2002|Male|63|818.33|2500.0|Truck
10170|Limpopo|7001|Female|21|997.35|0.0|SUV
10171|Gauteng|5002|Female|61|750.3|0.0|Hatchback
10172|KwaZuluNatal|6001|Male|37|1015.42|1570.76|Truck
10173|KwaZuluNatal|2002|Female|18|1413.34|2500.0|Truck
10174|EasternCape|5001|Male|66|1428.25|0.0|Hatchback
10175|Limpopo|4001|Male|56|1348.79|1778.19|Hatchback
10176|KwaZuluNatal|4001|Male|55|981.63|0.0|Sedan
10177|EasternCape|4001|Female|46|1379.28|1547.4|SUV
10178|Limpopo|5002|Female|57|1117.76|0.0|Truck
10179|Limpopo|7002|Female|24|907.38|2500.0|Truck
10180|WesternCape|4001|Female|30|1102.95|1492.25|Truck
10181|Limpopo|4002|Male|46|1280.53|2062.5|Truck
10182|KwaZuluNatal|4001|Male|56|780.34|742.44|Hatchback
10183|Gauteng|5002|Male|48|811.71|0.0|Truck
10184|EasternCape|2003|Female|39|966.98|0.0|Sedan
10185|Limpopo|6001|Male|52|792.18|0.0|SUV
10186|WesternCape|4002|Female|21|790.54|0.0|Hatchback
10187|KwaZuluNatal|6001|Female|44|910.79|0.0|Hatchback
10188|WesternCape|7001|Male|38|1325.35|0.0|Hatchback
10189|Gauteng|7002|Male|43|1317.2|2500.0|Truck
10190|Limpopo|2001|Female|24|1084.98|0.0|Truck
10191|Gauteng|6001|Male|64|1045.69|0.0|SUV
10192|KwaZuluNatal|5002|Female|62|1999.61|1652.89|Hatchback
10193|Gauteng|2003|Female|67|889.41|0.0|SUV
10194|EasternCape|2001|Male|61|1062.25|0.0|Hatchback
10195|Limpopo|4002|Male|52|880.92|2500.0|Hatchback
10196|EasternCape|4002|Female|32|784.75|0.0|Sedan
10197|EasternCape|4001|Female|23|1414.35|0.0|Hatchback
10198|Limpopo|2002|Female|49|933.07|0.0|SUV
10199|Limpopo|6001|Female|67|1206.9|599.91|SUV
10200|Limpopo|7002|Female|36|945.08|2500.0|SUV
10201|WesternCape|5001|Male|69|1445.09|860.22|Truck
10202|KwaZuluNatal|5002|Male|26|819.89|0.0|Sedan
10203|Limpopo|4001|Male|32|1404.17|2447.56|Truck
10204|WesternCape|2001|Female|51|1284.02|0.0|Hatchback
10205|EasternCape|5002|Male|43|736.28|965.63|Hatchback
10206|Gauteng|4002|Female|57|893.35|2500.0|Hatchback
10207|Limpopo|5002|Female|35|1338.01|0.0|Truck
10208|EasternCape|4002|Female|58|1668.34|0.0|SUV
10209|EasternCape|6001|Female|33|1214.47|0.0|Sedan
10210|Limpopo|5002|Male|25|915.3|0.0|Sedan
10211|WesternCape|2003|Female|47|823.73|0.0|SUV
10212|KwaZuluNatal|2002|Female|44|1161.97|2500.0|SUV
10213|Limpopo|2002|Female|47|909.78|2500.0|Hatchback
10214|Gauteng|5001|Female|19|917.77|2500.0|Hatchback
10215|Limpopo|2003|Female|39|949.66|0.0|SUV
10216|WesternCape|7002|Male|22|1278.93|410.34|Truck
10217|KwaZuluNatal|5001|Female|59|1782.44|0.0|Truck
10218|KwaZuluNatal|7002|Male|22|1340.7|2500.0|Truck
10219|EasternCape|2001|Male|66|1002.3|0.0|Sedan
10220|Limpopo|7001|Female|20|833.21|0.0|SUV
10221|WesternCape|2001|Female|49|1197.07|0.0|Hatchback
10222|Gauteng|7001|Female|35|1686.51|0.0|Hatchback
10223|KwaZuluNatal|5001|Male|23|1330.4|0.0|Truck
10224|EasternCape|4001|Female|36|1053.1|0.0|Hatchback
10225|EasternCape|4002|Female|20|898.29|0.0|SUV
10226|EasternCape|2002|Male|54|1092.04|332.84|Sedan
10227|WesternCape|5001|Female|63|1399.68|0.0|SUV
10228|Limpopo|7002|Female|35|1059.83|0.0|Hatchback
10229|Gauteng|2003|Female|40|975.93|0.0|Sedan
10230|Gauteng|4002|Male|25|864.84|964.41|Sedan
10231|Gauteng|2002|Female|43|2491.49|0.0|Hatchback
10232|Limpopo|7002|Female|67|834.37|0.0|SUV
10233|Gauteng|7002|Female|45|821.73|0.0|Truck
10234|EasternCape|2002|Male|63|1041.39|1284.6|Truck
